"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","subject_id","experiment_date","prolific_id_last4","study_id","session_id","version","random_condition","participant_name","task","rt","stimulus","response","round","player_choice","computer_choice","result","question_order"
"","","","","","html-keyboard-response","10","2.0.0","99784","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","6184","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Cakes chose:</b></p>
              <img src='exp_code/Images/Scissors_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Megan chose:</b></p>
              <img src='exp_code/Images/Paper_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px; color:green;""><b>Cakes wins this round!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","11","2.0.0","102321","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","2532","<p><b>Round 2</b><br>Choose your move:</p>","0","2","Rock","","",""
"","","","","","html-keyboard-response","12","2.0.0","104377","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","null","<p>Waiting for Megan to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","13","2.0.0","107585","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Scissors","player",""
"","","","","","html-keyboard-response","14","2.0.0","110866","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","3277","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Cakes chose:</b></p>
              <img src='exp_code/Images/Rock_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Megan chose:</b></p>
              <img src='exp_code/Images/Scissors_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px; color:green;""><b>Cakes wins this round!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","15","2.0.0","112500","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","1627","<p><b>Round 3</b><br>Choose your move:</p>","0","3","Rock","","",""
"","","","","","html-keyboard-response","16","2.0.0","119377","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","null","<p>Waiting for Megan to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","17","2.0.0","122602","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Paper","computer",""
"","","","","","html-keyboard-response","18","2.0.0","127594","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","4990","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Cakes chose:</b></p>
              <img src='exp_code/Images/Rock_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Megan chose:</b></p>
              <img src='exp_code/Images/Paper_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px; color:red;""><b>Megan wins this round!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","19","2.0.0","131872","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","4274","
      <h1 style = ""text-align: center""><b>Practice rounds complete!</b></h1>
      <p style = ""text-align: start"">Now that you have finished the practice rounds, do you feel like you understand how to play Rock, Paper, Scissors?</p>
      <p style = ""text-align: start"">If not, the instructions will be displayed again before the main game.</p>
    ","0","","","","",""
"","","","","","html-keyboard-response","20","2.0.0","142459","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","10583","
        <h2>Final Round Instructions</h2>
        <p style = ""text-align: start"">You and your opponent, Megan, will now proceed to the <b>final round</b> of Rock, Paper, Scissors.</p>
        <p style = ""text-align: start"">There will only be <b> one round </b> to determine the winner. If there is a tie, the round will be played until there is a winner.</p>
        <p style = ""text-align: start"">Remember the winner of the round will receive a reward of $1.</p>
        <p style = ""text-align: start"">In case you forgot, the rules are below: </p>
        <ol style =""list-style-type=decimal; list-style-position:inside;padding-left:10px; display=inline-block; text-align: start"">
            <li>Rock crushes Scissors</li><li>Paper covers Rock</li><li>Scissors cut Paper</li></ol>
        <p style = ""text-align: start"">Good luck!</p>
        <p><i>Press the spacebar to begin the final round.</i></p>
        "," ","","","","",""
"","","","","","html-button-response","21","2.0.0","146205","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","3731","<p><b>Main Game</b><br>Choose your move:</p>","2","","Scissors","","",""
"","","","","","html-keyboard-response","22","2.0.0","152670","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","null","<p>Waiting for Megan to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","23","2.0.0","155887","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Rock","computer",""
"","","","","","html-keyboard-response","24","2.0.0","161275","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","5383","
            <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
                <div style=""text-align:center;"">
                <p><b>Cakes chose:</b></p>
                <img src='exp_code/Images/Scissors_Participant.png' width='300'>
                </div>
                <div style=""text-align:center;"">
                <p>Megan chose:</b></p>
                <img src='exp_code/Images/Rock_Computer.png' width='300'>
                </div>
            </div>
            <p style=""font-size:24px; color:red;""><b>Megan wins this round!</b> Megan wins $1.</p><p><i>Press the spacebar to continue.</i></p>"," ","","","","",""
"","","","","","html-button-response","25","2.0.0","164057","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","2777","<p>Who won the last round you played?</p>","1","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","178603","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","14542","
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> Thank you! Now, you will complete a short task to see how competition impacts word groupings.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> In this task, you will see a set of 10 words. Your job is to select which category the set of words belong to.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> For example, if the set of words are: 
        <br><br> Dog, Cat, Elephant, Tiger, Lion, Bear, Wolf, Fox, Giraffe, Zebra <br><br> 
        a. Animals<br>b. Colors<br>c. Names <br>d. Pets<br><br>
        You would select ""Animals"" from the multiple choice list as the category.</p>
        <p><i> Press the spacebar to begin the task.</i></p>
    "," ","","","","",""
"","","","","","survey-multi-choice","27","2.1.0","220976","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","42365","","{""filler_1"":""Fruits"",""filler_2"":""Planets"",""filler_3"":""Family Members"",""filler_4"":""Body Parts"",""filler_5"":""Kitchen Utensils""}","","","","","[1,2,0,4,3]"
"","","","","","survey-likert","28","2.0.0","285513","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","64521","","{""DV1_appraisal_fairness"":5,""DV1_appraisal_injustice"":5,""DV1_appraisal_deservingness_other_rev"":1,""DV1_appraisal_valence"":0,""DV1_appraisal_self_relevance"":2,""DV1_appraisal_deservingness_self_rev"":2,""DV1_pleasantness_rev"":6,""DV1_controllability"":0,""DV1_outcome_probability_rev"":0,""DV1_reward_valence_rev"":6}","","","","","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-likert","29","2.0.0","317189","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","31669","","{""DV2_emotion_self_satisfaction"":5,""DV2_emotion_jealousy"":1,""DV2_emotion_anger"":1,""DV2_emotion_admiration"":6,""DV2_emotion_worthlessness"":1,""DV2_emotion_envy"":1,""DV2_emotion_resentment"":0,""DV2_emotion_pride_other"":6,""DV2_emotion_jealousy_2"":0,""DV2_emotion_shame"":0,""DV2_emotion_envy_2"":1,""DV2_emotion_anger_2"":1}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11]"
"","","","","","survey-multi-choice","30","2.1.0","342499","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","25301","","{""DV3_outcome_attribution"":""My luck during the game.""}","","","","","[0]"
"","","","","","survey-likert","31","2.0.0","424626","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","82118","","{""DV5_DSES_1_Attraction"":0,""DV5_DSES_2_Competence"":1,""DV5_DSES_3_Wealth"":4,""DV5_DSES_4_Attraction"":1,""DV5_DSES_5_Competence"":2,""DV5_DSES_6_Wealth"":6,""DV5_DSES_7_Attraction"":5,""DV5_DSES_8_Competence"":4,""DV5_attention_check"":6,""DV5_DSES_9_Wealth"":2,""DV5_DSES_10_Attraction"":2,""DV5_DSES_11_Competence"":2,""DV5_DSES_12_Wealth"":1,""DV5_DSES_13_Attraction"":0,""DV5_DSES_14_Competence"":0,""DV5_DSES_15_Wealth"":2}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
"","","","","","survey-multi-choice","32","2.1.0","428435","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","3800","","{""demo_gender"":""Female""}","","","","","[0]"
"","","","","","survey-text","33","2.0.0","432728","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","4285","","{""age"":""30""}","","","","",""
"","","","","","survey-likert","34","2.0.0","518514","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","85778","","{""attention_check_3"":3}","","","","","[0]"
"","","","","","survey-text","35","2.0.0","572601","4e00yv0hp0","2025-11-21","8276","6920dfee728c34f6fd2fdeb0","6920f20acf3497792881aa42","Study1","loser","Cakes","","54060","","{""funnel_1"":""to see how one can react after an opponent win"",""funnel_2"":""to see how one can be envious"",""comments"":""""}","","","","",""
