"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","subject_id","experiment_date","prolific_id_last4","study_id","session_id","version","random_condition","participant_name","task","rt","stimulus","response","round","player_choice","computer_choice","result","question_order"
"","","","","","html-keyboard-response","10","2.0.0","51136","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","2715","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Alex chose:</b></p>
              <img src='exp_code/Images/Paper_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Megan chose:</b></p>
              <img src='exp_code/Images/Rock_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px; color:green;""><b>Alex wins this round!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","11","2.0.0","55738","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","4601","<p><b>Round 2</b><br>Choose your move:</p>","0","2","Rock","","",""
"","","","","","html-keyboard-response","12","2.0.0","58777","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","null","<p>Waiting for Megan to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","13","2.0.0","61988","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Rock","tie",""
"","","","","","html-keyboard-response","14","2.0.0","68782","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","6793","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Alex chose:</b></p>
              <img src='exp_code/Images/Rock_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Megan chose:</b></p>
              <img src='exp_code/Images/Rock_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px;""><b>It's a tie!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","15","2.0.0","69681","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","898","<p><b>Round 3</b><br>Choose your move:</p>","0","3","Rock","","",""
"","","","","","html-keyboard-response","16","2.0.0","77449","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","null","<p>Waiting for Megan to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","17","2.0.0","80651","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Scissors","player",""
"","","","","","html-keyboard-response","18","2.0.0","81954","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","1303","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Alex chose:</b></p>
              <img src='exp_code/Images/Rock_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Megan chose:</b></p>
              <img src='exp_code/Images/Scissors_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px; color:green;""><b>Alex wins this round!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","19","2.0.0","87909","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","5955","
      <h1 style = ""text-align: center""><b>Practice rounds complete!</b></h1>
      <p style = ""text-align: start"">Now that you have finished the practice rounds, do you feel like you understand how to play Rock, Paper, Scissors?</p>
      <p style = ""text-align: start"">If not, the instructions will be displayed again before the main game.</p>
    ","0","","","","",""
"","","","","","html-keyboard-response","20","2.0.0","96629","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","8719","
        <h2>Final Round Instructions</h2>
        <p style = ""text-align: start"">You and your opponent, Megan, will now proceed to the <b>final round</b> of Rock, Paper, Scissors.</p>
        <p style = ""text-align: start"">There will only be <b> one round </b> to determine the winner. If there is a tie, the round will be played until there is a winner.</p>
        <p style = ""text-align: start"">Remember the winner of the round will receive a reward of $1.</p>
        <p style = ""text-align: start"">In case you forgot, the rules are below: </p>
        <ol style =""list-style-type=decimal; list-style-position:inside;padding-left:10px; display=inline-block; text-align: start"">
            <li>Rock crushes Scissors</li><li>Paper covers Rock</li><li>Scissors cut Paper</li></ol>
        <p style = ""text-align: start"">Good luck!</p>
        <p><i>Press the spacebar to begin the final round.</i></p>
        "," ","","","","",""
"","","","","","html-button-response","21","2.0.0","100536","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","3906","<p><b>Main Game</b><br>Choose your move:</p>","1","","Paper","","",""
"","","","","","html-keyboard-response","22","2.0.0","108463","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","null","<p>Waiting for Megan to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","23","2.0.0","111665","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Rock","player",""
"","","","","","html-keyboard-response","24","2.0.0","113923","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","2257","
            <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
                <div style=""text-align:center;"">
                <p><b>Alex chose:</b></p>
                <img src='exp_code/Images/Paper_Participant.png' width='300'>
                </div>
                <div style=""text-align:center;"">
                <p>Megan chose:</b></p>
                <img src='exp_code/Images/Rock_Computer.png' width='300'>
                </div>
            </div>
            <p style=""font-size:24px; color:green;""><b>Alex wins this round!</b> Alex wins $1.</p><p><i>Press the spacebar to continue.</i></p>"," ","","","","",""
"","","","","","html-button-response","25","2.0.0","118284","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","4360","<p>Who won the last round you played?</p>","0","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","130853","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","12568","
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> Thank you! Now, you will complete a short task to see how competition impacts word groupings.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> In this task, you will see a set of 10 words. Your job is to select which category the set of words belong to.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> For example, if the set of words are: 
        <br><br> Dog, Cat, Elephant, Tiger, Lion, Bear, Wolf, Fox, Giraffe, Zebra <br><br> 
        a. Animals<br>b. Colors<br>c. Names <br>d. Pets<br><br>
        You would select ""Animals"" from the multiple choice list as the category.</p>
        <p><i> Press the spacebar to begin the task.</i></p>
    "," ","","","","",""
"","","","","","survey-multi-choice","27","2.1.0","157733","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","26879","","{""filler_1"":""Fruits"",""filler_2"":""Jewels"",""filler_3"":""Family Members"",""filler_4"":""Body Parts"",""filler_5"":""Kitchen Utensils""}","","","","","[4,0,3,1,2]"
"","","","","","survey-likert","28","2.0.0","193220","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","35486","","{""DV1_appraisal_fairness"":4,""DV1_appraisal_injustice"":4,""DV1_appraisal_deservingness_other_rev"":3,""DV1_appraisal_valence"":1,""DV1_appraisal_self_relevance"":4,""DV1_appraisal_deservingness_self_rev"":3,""DV1_pleasantness_rev"":5,""DV1_controllability"":4,""DV1_outcome_probability_rev"":4,""DV1_reward_valence_rev"":2}","","","","","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-likert","29","2.0.0","219931","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","26709","","{""DV2_emotion_self_satisfaction"":4,""DV2_emotion_jealousy"":1,""DV2_emotion_anger"":1,""DV2_emotion_admiration"":2,""DV2_emotion_worthlessness"":0,""DV2_emotion_envy"":0,""DV2_emotion_resentment"":0,""DV2_emotion_pride_other"":2,""DV2_emotion_jealousy_2"":0,""DV2_emotion_shame"":1,""DV2_emotion_envy_2"":0,""DV2_emotion_anger_2"":0}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11]"
"","","","","","survey-multi-choice","30","2.1.0","225113","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","5182","","{""DV3_outcome_attribution"":""The other player's skill level.""}","","","","","[0]"
"","","","","","survey-likert","31","2.0.0","288443","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","63329","","{""DV5_DSES_1_Attraction"":3,""DV5_DSES_2_Competence"":2,""DV5_DSES_3_Wealth"":2,""DV5_DSES_4_Attraction"":2,""DV5_DSES_5_Competence"":0,""DV5_DSES_6_Wealth"":1,""DV5_DSES_7_Attraction"":0,""DV5_DSES_8_Competence"":1,""DV5_attention_check"":6,""DV5_DSES_9_Wealth"":1,""DV5_DSES_10_Attraction"":4,""DV5_DSES_11_Competence"":3,""DV5_DSES_12_Wealth"":0,""DV5_DSES_13_Attraction"":2,""DV5_DSES_14_Competence"":3,""DV5_DSES_15_Wealth"":1}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
"","","","","","survey-multi-choice","32","2.1.0","292113","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","3669","","{""demo_gender"":""Male""}","","","","","[0]"
"","","","","","survey-text","33","2.0.0","294403","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","2289","","{""age"":""25""}","","","","",""
"","","","","","survey-likert","34","2.0.0","298305","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","3901","","{""attention_check_3"":4}","","","","","[0]"
"","","","","","survey-text","35","2.0.0","323583","7j7ay6sg8n","2025-11-22","5fda","6920dfee728c34f6fd2fdeb0","69210e561cc75dc563c75328","Study1","winner","Alex","","25273","","{""funnel_1"":""I DONT KNOW"",""funnel_2"":""If me thinking Im competing and winning changes my answers"",""comments"":""No thanks.""}","","","","",""
