"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","subject_id","experiment_date","prolific_id_last4","study_id","session_id","version","random_condition","participant_name","task","rt","stimulus","response","round","player_choice","computer_choice","result","question_order"
"","","","","","html-keyboard-response","24","2.0.0","199203","9rj97umhk1","2025-11-17","608a","691ba284cfdd9c6c6a099d96","691bab30aa8396534f74be7d","PilotB","winner","Zeeyah","","6866","
            <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
                <div style=""text-align:center;"">
                <p><b>Zeeyah chose:</b></p>
                <img src='exp_code/Images/Paper_Participant.png' width='300'>
                </div>
                <div style=""text-align:center;"">
                <p>Bria chose:</b></p>
                <img src='exp_code/Images/Rock_Computer.png' width='300'>
                </div>
            </div>
            <p style=""font-size:24px; color:green;""><b>Zeeyah wins this round!</b> Zeeyah wins $1.</p><p><i>Press the spacebar to continue.</i></p>"," ","","","","",""
"","","","","","html-button-response","25","2.0.0","206549","9rj97umhk1","2025-11-17","608a","691ba284cfdd9c6c6a099d96","691bab30aa8396534f74be7d","PilotB","winner","Zeeyah","","7345","<p>Who won the last round you played?</p>","0","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","229406","9rj97umhk1","2025-11-17","608a","691ba284cfdd9c6c6a099d96","691bab30aa8396534f74be7d","PilotB","winner","Zeeyah","","22856","
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> Thank you! Now, you will complete a short task to see how competition impacts word groupings.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> In this task, you will see a set of 10 words. Your job is to select which category the set of words belong to.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> For example, if the set of words are: 
        <br><br> Dog, Cat, Elephant, Tiger, Lion, Bear, Wolf, Fox, Giraffe, Zebra <br><br> 
        a. Animals<br>b. Colors<br>c. Names <br>d. Pets<br><br>
        You would select ""Animals"" from the multiple choice list as the category.</p>
        <p><i> Press the spacebar to begin the task.</i></p>
    "," ","","","","",""
"","","","","","survey-multi-choice","27","2.1.0","257270","9rj97umhk1","2025-11-17","608a","691ba284cfdd9c6c6a099d96","691bab30aa8396534f74be7d","PilotB","winner","Zeeyah","","27861","","{""filler_1"":""Fruits"",""filler_2"":""Jewels"",""filler_3"":""Family Members"",""filler_4"":""Body Parts"",""filler_5"":""Kitchen Utensils""}","","","","","[1,3,4,2,0]"
"","","","","","survey-likert","28","2.0.0","349507","9rj97umhk1","2025-11-17","608a","691ba284cfdd9c6c6a099d96","691bab30aa8396534f74be7d","PilotB","winner","Zeeyah","","92234","","{""DV1_appraisal_fairness"":6,""DV1_appraisal_injustice"":6,""DV1_appraisal_deservingness_other_rev"":3,""DV1_appraisal_valence"":6,""DV1_appraisal_self_relevance"":0,""DV1_appraisal_deservingness_self_rev"":3,""DV1_pleasantness_rev"":0,""DV1_controllability"":0,""DV1_outcome_probability_rev"":0,""DV1_reward_valence_rev"":0}","","","","","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-likert","29","2.0.0","425566","9rj97umhk1","2025-11-17","608a","691ba284cfdd9c6c6a099d96","691bab30aa8396534f74be7d","PilotB","winner","Zeeyah","","76056","","{""DV2_emotion_self_satisfaction"":6,""DV2_emotion_jealousy"":0,""DV2_emotion_anger"":0,""DV2_emotion_admiration"":3,""DV2_emotion_worthlessness"":0,""DV2_emotion_envy"":1,""DV2_emotion_resentment"":0,""DV2_emotion_pride_other"":3,""DV2_emotion_jealousy_2"":0,""DV2_emotion_shame"":0,""DV2_emotion_envy_2"":0,""DV2_emotion_anger_2"":0}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11]"
"","","","","","survey-multi-choice","30","2.1.0","440584","9rj97umhk1","2025-11-17","608a","691ba284cfdd9c6c6a099d96","691bab30aa8396534f74be7d","PilotB","winner","Zeeyah","","15016","","{""DV3_outcome_attribution"":""My luck during the game.""}","","","","","[0]"
"","","","","","survey-likert","31","2.0.0","603637","9rj97umhk1","2025-11-17","608a","691ba284cfdd9c6c6a099d96","691bab30aa8396534f74be7d","PilotB","winner","Zeeyah","","163050","","{""DV5_DSES_1_Attraction"":0,""DV5_DSES_2_Competence"":2,""DV5_DSES_3_Wealth"":0,""DV5_DSES_4_Attraction"":2,""DV5_DSES_5_Competence"":0,""DV5_DSES_6_Wealth"":0,""DV5_DSES_7_Attraction"":0,""DV5_DSES_8_Competence"":0,""DV5_attention_check"":6,""DV5_DSES_9_Wealth"":1,""DV5_DSES_10_Attraction"":2,""DV5_DSES_11_Competence"":0,""DV5_DSES_12_Wealth"":0,""DV5_DSES_13_Attraction"":2,""DV5_DSES_14_Competence"":4,""DV5_DSES_15_Wealth"":2}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
"","","","","","survey-multi-choice","32","2.1.0","611339","9rj97umhk1","2025-11-17","608a","691ba284cfdd9c6c6a099d96","691bab30aa8396534f74be7d","PilotB","winner","Zeeyah","","7700","","{""demo_gender"":""Female""}","","","","","[0]"
"","","","","","survey-text","33","2.0.0","617724","9rj97umhk1","2025-11-17","608a","691ba284cfdd9c6c6a099d96","691bab30aa8396534f74be7d","PilotB","winner","Zeeyah","","6383","","{""age"":""38""}","","","","",""
"","","","","","survey-likert","34","2.0.0","629126","9rj97umhk1","2025-11-17","608a","691ba284cfdd9c6c6a099d96","691bab30aa8396534f74be7d","PilotB","winner","Zeeyah","","11401","","{""Q0"":3}","","","","","[0]"
"","","","","","survey-text","35","2.0.0","721878","9rj97umhk1","2025-11-17","608a","691ba284cfdd9c6c6a099d96","691bab30aa8396534f74be7d","PilotB","winner","Zeeyah","","92747","","{""funnel_1"":""How certain situations affect me or my decisions."",""funnel_2"":""Jeoulsy/envy"",""comments"":""""}","","","","",""
