"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","subject_id","experiment_date","prolific_id_last4","study_id","session_id","version","random_condition","participant_name","task","rt","stimulus","response","round","player_choice","computer_choice","result","question_order"
"","","","","","html-keyboard-response","10","2.0.0","201237","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","3250","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Max chose:</b></p>
              <img src='exp_code/Images/Rock_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Bria chose:</b></p>
              <img src='exp_code/Images/Rock_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px;""><b>It's a tie!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","11","2.0.0","204389","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","3151","<p><b>Round 2</b><br>Choose your move:</p>","0","2","Rock","","",""
"","","","","","html-keyboard-response","12","2.0.0","212793","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","null","<p>Waiting for Bria to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","13","2.0.0","216004","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Rock","tie",""
"","","","","","html-keyboard-response","14","2.0.0","218353","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","2349","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Max chose:</b></p>
              <img src='exp_code/Images/Rock_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Bria chose:</b></p>
              <img src='exp_code/Images/Rock_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px;""><b>It's a tie!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","15","2.0.0","219406","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","1052","<p><b>Round 3</b><br>Choose your move:</p>","0","3","Rock","","",""
"","","","","","html-keyboard-response","16","2.0.0","221300","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","null","<p>Waiting for Bria to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","17","2.0.0","224502","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Rock","tie",""
"","","","","","html-keyboard-response","18","2.0.0","226767","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","2264","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Max chose:</b></p>
              <img src='exp_code/Images/Rock_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Bria chose:</b></p>
              <img src='exp_code/Images/Rock_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px;""><b>It's a tie!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","19","2.0.0","229570","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","2802","
      <h1 style = ""text-align: center""><b>Practice rounds complete!</b></h1>
      <p style = ""text-align: start"">Now that you have finished the practice rounds, do you feel like you understand how to play Rock, Paper, Scissors?</p>
      <p style = ""text-align: start"">If not, the instructions will be displayed again before the main game.</p>
    ","0","","","","",""
"","","","","","html-keyboard-response","20","2.0.0","232893","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","3322","
        <h2>Final Round Instructions</h2>
        <p style = ""text-align: start"">You and your opponent, Bria, will now proceed to the <b>final round</b> of Rock, Paper, Scissors.</p>
        <p style = ""text-align: start"">There will only be <b> one round </b> to determine the winner. If there is a tie, the round will be played until there is a winner.</p>
        <p style = ""text-align: start"">Remember the winner of the round will receive a reward of $1.</p>
        <p style = ""text-align: start"">In case you forgot, the rules are below: </p>
        <ol style =""list-style-type=decimal; list-style-position:inside;padding-left:10px; display=inline-block; text-align: start"">
            <li>Rock crushes Scissors</li><li>Paper covers Rock</li><li>Scissors cut Paper</li></ol>
        <p style = ""text-align: start"">Good luck!</p>
        <p><i>Press the spacebar to begin the final round.</i></p>
        "," ","","","","",""
"","","","","","html-button-response","21","2.0.0","235245","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","2350","<p><b>Main Game</b><br>Choose your move:</p>","1","","Paper","","",""
"","","","","","html-keyboard-response","22","2.0.0","240681","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","null","<p>Waiting for Bria to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","23","2.0.0","243893","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Scissors","computer",""
"","","","","","html-keyboard-response","24","2.0.0","247640","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","3745","
            <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
                <div style=""text-align:center;"">
                <p><b>Max chose:</b></p>
                <img src='exp_code/Images/Paper_Participant.png' width='300'>
                </div>
                <div style=""text-align:center;"">
                <p>Bria chose:</b></p>
                <img src='exp_code/Images/Scissors_Computer.png' width='300'>
                </div>
            </div>
            <p style=""font-size:24px; color:red;""><b>Bria wins this round!</b> Bria wins $1.</p><p><i>Press the spacebar to continue.</i></p>"," ","","","","",""
"","","","","","html-button-response","25","2.0.0","249755","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","2114","<p>Who won the last round you played?</p>","1","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","259932","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","10176","
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> Thank you! Now, you will complete a short task to see how competition impacts word groupings.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> In this task, you will see a set of 10 words. Your job is to select which category the set of words belong to.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> For example, if the set of words are: 
        <br><br> Dog, Cat, Elephant, Tiger, Lion, Bear, Wolf, Fox, Giraffe, Zebra <br><br> 
        a. Animals<br>b. Colors<br>c. Names <br>d. Pets<br><br>
        You would select ""Animals"" from the multiple choice list as the category.</p>
        <p><i> Press the spacebar to begin the task.</i></p>
    "," ","","","","",""
"","","","","","survey-multi-choice","27","2.1.0","275468","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","15535","","{""filler_1"":""Fruits"",""filler_2"":""Jewels"",""filler_3"":""Family Members"",""filler_4"":""Body Parts"",""filler_5"":""Kitchen Utensils""}","","","","","[2,1,0,4,3]"
"","","","","","survey-likert","28","2.0.0","303850","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","28380","","{""DV1_appraisal_fairness"":6,""DV1_appraisal_injustice"":6,""DV1_appraisal_deservingness_other_rev"":3,""DV1_appraisal_valence"":0,""DV1_appraisal_self_relevance"":0,""DV1_appraisal_deservingness_self_rev"":0,""DV1_pleasantness_rev"":6,""DV1_controllability"":3,""DV1_outcome_probability_rev"":1,""DV1_reward_valence_rev"":0}","","","","","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-likert","29","2.0.0","325935","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","22083","","{""DV2_emotion_self_satisfaction"":0,""DV2_emotion_jealousy"":6,""DV2_emotion_anger"":6,""DV2_emotion_admiration"":0,""DV2_emotion_worthlessness"":3,""DV2_emotion_envy"":3,""DV2_emotion_resentment"":3,""DV2_emotion_pride_other"":0,""DV2_emotion_jealousy_2"":6,""DV2_emotion_shame"":2,""DV2_emotion_envy_2"":3,""DV2_emotion_anger_2"":3}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11]"
"","","","","","survey-multi-choice","30","2.1.0","331574","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","5638","","{""DV3_outcome_attribution"":""My luck during the game.""}","","","","","[0]"
"","","","","","survey-likert","31","2.0.0","362109","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","30532","","{""DV5_DSES_1_Attraction"":3,""DV5_DSES_2_Competence"":3,""DV5_DSES_3_Wealth"":5,""DV5_DSES_4_Attraction"":3,""DV5_DSES_5_Competence"":3,""DV5_DSES_6_Wealth"":6,""DV5_DSES_7_Attraction"":3,""DV5_DSES_8_Competence"":3,""DV5_attention_check"":6,""DV5_DSES_9_Wealth"":3,""DV5_DSES_10_Attraction"":3,""DV5_DSES_11_Competence"":4,""DV5_DSES_12_Wealth"":1,""DV5_DSES_13_Attraction"":1,""DV5_DSES_14_Competence"":4,""DV5_DSES_15_Wealth"":3}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
"","","","","","survey-multi-choice","32","2.1.0","363781","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","1671","","{""demo_gender"":""Female""}","","","","","[0]"
"","","","","","survey-text","33","2.0.0","366023","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","2241","","{""age"":""28""}","","","","",""
"","","","","","survey-likert","34","2.0.0","368904","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","2880","","{""attention_check_3"":4}","","","","","[0]"
"","","","","","survey-text","35","2.0.0","400768","1xazcwqq3k","2025-11-21","e6db","6920dfee728c34f6fd2fdeb0","6920edf5bc0f5ea20ea23d0b","Study1","loser","Max","","31846","","{""funnel_1"":""how you feel when someone better than you"",""funnel_2"":""i don't know"",""comments"":""""}","","","","",""
