"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","subject_id","experiment_date","prolific_id_last4","study_id","session_id","version","random_condition","participant_name","task","rt","stimulus","response","round","player_choice","computer_choice","result","question_order"
"","","","","","html-keyboard-response","14","2.0.0","185988","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","3177","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Jack chose:</b></p>
              <img src='exp_code/Images/Paper_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Bria chose:</b></p>
              <img src='exp_code/Images/Rock_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px; color:green;""><b>Jack wins this round!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","15","2.0.0","189354","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","3363","<p><b>Round 3</b><br>Choose your move:</p>","0","3","Rock","","",""
"","","","","","html-keyboard-response","16","2.0.0","198048","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","null","<p>Waiting for Bria to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","17","2.0.0","201258","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Paper","computer",""
"","","","","","html-keyboard-response","18","2.0.0","204769","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","3511","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Jack chose:</b></p>
              <img src='exp_code/Images/Rock_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Bria chose:</b></p>
              <img src='exp_code/Images/Paper_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px; color:red;""><b>Bria wins this round!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","19","2.0.0","210702","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","5929","
      <h1 style = ""text-align: center""><b>Practice rounds complete!</b></h1>
      <p style = ""text-align: start"">Now that you have finished the practice rounds, do you feel like you understand how to play Rock, Paper, Scissors?</p>
      <p style = ""text-align: start"">If not, the instructions will be displayed again before the main game.</p>
    ","0","","","","",""
"","","","","","html-keyboard-response","20","2.0.0","219821","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","9118","
        <h2>Final Round Instructions</h2>
        <p style = ""text-align: start"">You and your opponent, Bria, will now proceed to the <b>final round</b> of Rock, Paper, Scissors.</p>
        <p style = ""text-align: start"">There will only be <b> one round </b> to determine the winner. If there is a tie, the round will be played until there is a winner.</p>
        <p style = ""text-align: start"">Remember the winner of the round will receive a reward of $1.</p>
        <p style = ""text-align: start"">In case you forgot, the rules are below: </p>
        <ol style =""list-style-type=decimal; list-style-position:inside;padding-left:10px; display=inline-block; text-align: start"">
            <li>Rock crushes Scissors</li><li>Paper covers Rock</li><li>Scissors cut Paper</li></ol>
        <p style = ""text-align: start"">Good luck!</p>
        <p><i>Press the spacebar to begin the final round.</i></p>
        "," ","","","","",""
"","","","","","html-button-response","21","2.0.0","224054","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","4228","<p><b>Main Game</b><br>Choose your move:</p>","2","","Scissors","","",""
"","","","","","html-keyboard-response","22","2.0.0","231154","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","null","<p>Waiting for Bria to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","23","2.0.0","234357","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Rock","computer",""
"","","","","","html-keyboard-response","24","2.0.0","237857","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","3498","
            <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
                <div style=""text-align:center;"">
                <p><b>Jack chose:</b></p>
                <img src='exp_code/Images/Scissors_Participant.png' width='300'>
                </div>
                <div style=""text-align:center;"">
                <p>Bria chose:</b></p>
                <img src='exp_code/Images/Rock_Computer.png' width='300'>
                </div>
            </div>
            <p style=""font-size:24px; color:red;""><b>Bria wins this round!</b> Bria wins $1.</p><p><i>Press the spacebar to continue.</i></p>"," ","","","","",""
"","","","","","html-button-response","25","2.0.0","241487","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","3627","<p>Who won the last round you played?</p>","1","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","256678","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","15190","
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> Thank you! Now, you will complete a short task to see how competition impacts word groupings.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> In this task, you will see a set of 10 words. Your job is to select which category the set of words belong to.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> For example, if the set of words are: 
        <br><br> Dog, Cat, Elephant, Tiger, Lion, Bear, Wolf, Fox, Giraffe, Zebra <br><br> 
        a. Animals<br>b. Colors<br>c. Names <br>d. Pets<br><br>
        You would select ""Animals"" from the multiple choice list as the category.</p>
        <p><i> Press the spacebar to begin the task.</i></p>
    "," ","","","","",""
"","","","","","survey-multi-choice","27","2.1.0","288025","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","31342","","{""filler_1"":""Fruits"",""filler_2"":""Jewels"",""filler_3"":""Family Members"",""filler_4"":""Body Parts"",""filler_5"":""Kitchen Utensils""}","","","","","[1,2,3,4,0]"
"","","","","","survey-likert","28","2.0.0","351601","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","63571","","{""DV1_appraisal_fairness"":0,""DV1_appraisal_injustice"":0,""DV1_appraisal_deservingness_other_rev"":6,""DV1_appraisal_valence"":0,""DV1_appraisal_self_relevance"":0,""DV1_appraisal_deservingness_self_rev"":6,""DV1_pleasantness_rev"":6,""DV1_controllability"":6,""DV1_outcome_probability_rev"":0,""DV1_reward_valence_rev"":6}","","","","","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-likert","29","2.0.0","381916","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","30310","","{""DV2_emotion_self_satisfaction"":6,""DV2_emotion_jealousy"":0,""DV2_emotion_anger"":0,""DV2_emotion_admiration"":0,""DV2_emotion_worthlessness"":0,""DV2_emotion_envy"":0,""DV2_emotion_resentment"":0,""DV2_emotion_pride_other"":0,""DV2_emotion_jealousy_2"":0,""DV2_emotion_shame"":0,""DV2_emotion_envy_2"":0,""DV2_emotion_anger_2"":3}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11]"
"","","","","","survey-multi-choice","30","2.1.0","395664","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","13745","","{""DV3_outcome_attribution"":""My luck during the game.""}","","","","","[0]"
"","","","","","survey-likert","31","2.0.0","514015","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","118343","","{""DV5_DSES_1_Attraction"":0,""DV5_DSES_2_Competence"":0,""DV5_DSES_3_Wealth"":0,""DV5_DSES_4_Attraction"":0,""DV5_DSES_5_Competence"":0,""DV5_DSES_6_Wealth"":0,""DV5_DSES_7_Attraction"":0,""DV5_DSES_8_Competence"":0,""DV5_attention_check"":6,""DV5_DSES_9_Wealth"":0,""DV5_DSES_10_Attraction"":0,""DV5_DSES_11_Competence"":0,""DV5_DSES_12_Wealth"":0,""DV5_DSES_13_Attraction"":0,""DV5_DSES_14_Competence"":0,""DV5_DSES_15_Wealth"":0}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
"","","","","","survey-multi-choice","32","2.1.0","518945","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","4924","","{""demo_gender"":""Male""}","","","","","[0]"
"","","","","","survey-text","33","2.0.0","522811","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","3862","","{""age"":""39""}","","","","",""
"","","","","","survey-likert","34","2.0.0","534144","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","11330","","{""attention_check_3"":4}","","","","","[0]"
"","","","","","survey-text","35","2.0.0","596411","uoonpwy9zc","2025-11-22","a331","6920dfee728c34f6fd2fdeb0","69210fc5e97f5df4494dc81c","Study1","loser","Jack","","62245","","{""funnel_1"":""One's feelings when one loses a bid to someone else"",""funnel_2"":""Losing a challenge has a negative impact on one's emotions"",""comments"":""""}","","","","",""
