"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","subject_id","experiment_date","prolific_id_last4","study_id","session_id","version","random_condition","participant_name","task","rt","stimulus","response","round","player_choice","computer_choice","result","question_order"
"","","","","","html-keyboard-response","10","2.0.0","56827","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","2334","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Sally chose:</b></p>
              <img src='exp_code/Images/Rock_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Megan chose:</b></p>
              <img src='exp_code/Images/Paper_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px; color:red;""><b>Megan wins this round!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","11","2.0.0","58015","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","1178","<p><b>Round 2</b><br>Choose your move:</p>","1","2","Paper","","",""
"","","","","","html-keyboard-response","12","2.0.0","60756","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","null","<p>Waiting for Megan to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","13","2.0.0","63958","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Paper","tie",""
"","","","","","html-keyboard-response","14","2.0.0","65687","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","1726","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Sally chose:</b></p>
              <img src='exp_code/Images/Paper_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Megan chose:</b></p>
              <img src='exp_code/Images/Paper_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px;""><b>It's a tie!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","15","2.0.0","66549","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","857","<p><b>Round 3</b><br>Choose your move:</p>","2","3","Scissors","","",""
"","","","","","html-keyboard-response","16","2.0.0","69375","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","null","<p>Waiting for Megan to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","17","2.0.0","72577","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Scissors","tie",""
"","","","","","html-keyboard-response","18","2.0.0","74097","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","1514","
          <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
            <div style=""text-align:center;"">
              <p><b>Sally chose:</b></p>
              <img src='exp_code/Images/Scissors_Participant.png' width='300'>
            </div>
            <div style=""text-align:center;"">
              <p><b>Megan chose:</b></p>
              <img src='exp_code/Images/Scissors_Computer.png' width='300'>
            </div>
          </div>
        <p style=""font-size:24px;""><b>It's a tie!</b></p><p style='font-size:small;'>Press the spacebar to continue.</p>"," ","","","","",""
"","","","","","html-button-response","19","2.0.0","76758","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","2658","
      <h1 style = ""text-align: center""><b>Practice rounds complete!</b></h1>
      <p style = ""text-align: start"">Now that you have finished the practice rounds, do you feel like you understand how to play Rock, Paper, Scissors?</p>
      <p style = ""text-align: start"">If not, the instructions will be displayed again before the main game.</p>
    ","0","","","","",""
"","","","","","html-keyboard-response","20","2.0.0","78514","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","1753","
        <h2>Final Round Instructions</h2>
        <p style = ""text-align: start"">You and your opponent, Megan, will now proceed to the <b>final round</b> of Rock, Paper, Scissors.</p>
        <p style = ""text-align: start"">There will only be <b> one round </b> to determine the winner. If there is a tie, the round will be played until there is a winner.</p>
        <p style = ""text-align: start"">Remember the winner of the round will receive a reward of $1.</p>
        <p style = ""text-align: start"">In case you forgot, the rules are below: </p>
        <ol style =""list-style-type=decimal; list-style-position:inside;padding-left:10px; display=inline-block; text-align: start"">
            <li>Rock crushes Scissors</li><li>Paper covers Rock</li><li>Scissors cut Paper</li></ol>
        <p style = ""text-align: start"">Good luck!</p>
        <p><i>Press the spacebar to begin the final round.</i></p>
        "," ","","","","",""
"","","","","","html-button-response","21","2.0.0","79593","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","1071","<p><b>Main Game</b><br>Choose your move:</p>","0","","Rock","","",""
"","","","","","html-keyboard-response","22","2.0.0","82446","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","null","<p>Waiting for Megan to choose...</p>","null","","","","",""
"","","","","","html-keyboard-response","23","2.0.0","85648","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","null","<p style=""font-size:48px; font-weight:bold;"">3...</p>","null","","","Scissors","player",""
"","","","","","html-keyboard-response","24","2.0.0","87643","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","1991","
            <div style=""display:flex; justify-content:center; align-items:center; gap:60px;"">
                <div style=""text-align:center;"">
                <p><b>Sally chose:</b></p>
                <img src='exp_code/Images/Rock_Participant.png' width='300'>
                </div>
                <div style=""text-align:center;"">
                <p>Megan chose:</b></p>
                <img src='exp_code/Images/Scissors_Computer.png' width='300'>
                </div>
            </div>
            <p style=""font-size:24px; color:green;""><b>Sally wins this round!</b> Sally wins $1.</p><p><i>Press the spacebar to continue.</i></p>"," ","","","","",""
"","","","","","html-button-response","25","2.0.0","89494","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","1847","<p>Who won the last round you played?</p>","0","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","97467","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","7971","
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> Thank you! Now, you will complete a short task to see how competition impacts word groupings.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> In this task, you will see a set of 10 words. Your job is to select which category the set of words belong to.</p>
        <p style = ""text-align: start; margin-left: 20px; margin-right: 20px""> For example, if the set of words are: 
        <br><br> Dog, Cat, Elephant, Tiger, Lion, Bear, Wolf, Fox, Giraffe, Zebra <br><br> 
        a. Animals<br>b. Colors<br>c. Names <br>d. Pets<br><br>
        You would select ""Animals"" from the multiple choice list as the category.</p>
        <p><i> Press the spacebar to begin the task.</i></p>
    "," ","","","","",""
"","","","","","survey-multi-choice","27","2.1.0","109278","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","11802","","{""filler_1"":""Fruits"",""filler_2"":""Jewels"",""filler_3"":""Family Members"",""filler_4"":""Body Parts"",""filler_5"":""Kitchen Utensils""}","","","","","[1,3,0,4,2]"
"","","","","","survey-likert","28","2.0.0","134233","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","24939","","{""DV1_appraisal_fairness"":6,""DV1_appraisal_injustice"":6,""DV1_appraisal_deservingness_other_rev"":0,""DV1_appraisal_valence"":6,""DV1_appraisal_self_relevance"":0,""DV1_appraisal_deservingness_self_rev"":1,""DV1_pleasantness_rev"":0,""DV1_controllability"":1,""DV1_outcome_probability_rev"":0,""DV1_reward_valence_rev"":0}","","","","","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-likert","29","2.0.0","156466","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","22216","","{""DV2_emotion_self_satisfaction"":4,""DV2_emotion_jealousy"":1,""DV2_emotion_anger"":0,""DV2_emotion_admiration"":3,""DV2_emotion_worthlessness"":1,""DV2_emotion_envy"":1,""DV2_emotion_resentment"":0,""DV2_emotion_pride_other"":0,""DV2_emotion_jealousy_2"":0,""DV2_emotion_shame"":0,""DV2_emotion_envy_2"":1,""DV2_emotion_anger_2"":0}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11]"
"","","","","","survey-multi-choice","30","2.1.0","160224","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","3750","","{""DV3_outcome_attribution"":""My luck during the game.""}","","","","","[0]"
"","","","","","survey-likert","31","2.0.0","204593","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","44355","","{""DV5_DSES_1_Attraction"":6,""DV5_DSES_2_Competence"":4,""DV5_DSES_3_Wealth"":6,""DV5_DSES_4_Attraction"":5,""DV5_DSES_5_Competence"":4,""DV5_DSES_6_Wealth"":6,""DV5_DSES_7_Attraction"":2,""DV5_DSES_8_Competence"":2,""DV5_attention_check"":6,""DV5_DSES_9_Wealth"":2,""DV5_DSES_10_Attraction"":4,""DV5_DSES_11_Competence"":5,""DV5_DSES_12_Wealth"":5,""DV5_DSES_13_Attraction"":4,""DV5_DSES_14_Competence"":4,""DV5_DSES_15_Wealth"":6}","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]"
"","","","","","survey-multi-choice","32","2.1.0","207260","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","2663","","{""demo_gender"":""Female""}","","","","","[0]"
"","","","","","survey-text","33","2.0.0","210026","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","2758","","{""age"":""47""}","","","","",""
"","","","","","survey-likert","34","2.0.0","215759","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","5724","","{""attention_check_3"":4}","","","","","[0]"
"","","","","","survey-text","35","2.0.0","240168","q55n5orylw","2025-11-22","9355","6920dfee728c34f6fd2fdeb0","69210e55638de56edd1c5b4a","Study1","winner","Sally","","24395","","{""funnel_1"":""I am not really certain."",""funnel_2"":""To see if people feel envious of others depending on whether they win or not."",""comments"":""""}","","","","",""
